,id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,currentTeam,primaryPosition
378,8473415,Alex Biega,/api/v1/people/8473415,Alex,Biega,3,1988-04-04,32,Montreal,QC,CAN,CAN,"5' 10""",199,True,False,False,False,R,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
379,8473541,Jonathan Bernier,/api/v1/people/8473541,Jonathan,Bernier,45,1988-08-07,31,Laval,QC,CAN,CAN,"6' 0""",185,True,False,False,False,L,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
380,8474040,Sam Gagner,/api/v1/people/8474040,Sam,Gagner,89,1989-08-10,30,London,ON,CAN,CAN,"5' 11""",200,True,False,False,False,R,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
381,8474597,Cody Goloubef,/api/v1/people/8474597,Cody,Goloubef,26,1989-11-30,30,Mississauga,ON,CAN,CAN,"6' 1""",190,True,False,False,False,R,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
382,8475747,Patrik Nemeth,/api/v1/people/8475747,Patrik,Nemeth,22,1992-02-08,28,Stockholm,,SWE,SWE,"6' 3""",228,True,False,False,False,L,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
383,8476822,Luke Glendening,/api/v1/people/8476822,Luke,Glendening,41,1989-04-28,30,Grand Rapids,MI,USA,USA,"5' 11""",191,True,True,False,False,R,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
384,8477454,Adam Erne,/api/v1/people/8477454,Adam,Erne,73,1995-04-20,24,New Haven,CT,USA,USA,"6' 1""",212,True,False,False,False,L,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
385,8477474,Madison Bowey,/api/v1/people/8477474,Madison,Bowey,74,1995-04-22,24,Winnipeg,MB,CAN,CAN,"6' 2""",202,True,False,False,False,R,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
386,8477479,Tyler Bertuzzi,/api/v1/people/8477479,Tyler,Bertuzzi,59,1995-02-24,25,Sudbury,ON,CAN,CAN,"6' 1""",199,True,False,False,False,L,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
387,8477511,Anthony Mantha,/api/v1/people/8477511,Anthony,Mantha,39,1994-09-16,25,Longueuil,QC,CAN,CAN,"6' 5""",234,True,False,False,False,L,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
388,8477943,Brendan Perlini,/api/v1/people/8477943,Brendan,Perlini,29,1996-04-27,23,Guildford,,GBR,GBR,"6' 3""",211,True,False,False,False,L,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
389,8477946,Dylan Larkin,/api/v1/people/8477946,Dylan,Larkin,71,1996-07-30,23,Waterford,MI,USA,USA,"6' 1""",198,True,True,False,False,L,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
390,8477952,Robby Fabbri,/api/v1/people/8477952,Robby,Fabbri,14,1996-01-22,24,Mississauga,ON,CAN,CAN,"5' 10""",190,True,False,False,False,L,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
391,8478036,Christoffer Ehn,/api/v1/people/8478036,Christoffer,Ehn,70,1996-04-05,24,Skara,,SWE,SWE,"6' 3""",195,True,False,False,False,L,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
392,8478857,Dmytro Timashov,/api/v1/people/8478857,Dmytro,Timashov,15,1996-10-01,23,Kirovograd,,UKR,UKR,"5' 10""",192,True,False,False,True,L,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
393,8479425,Filip Hronek,/api/v1/people/8479425,Filip,Hronek,17,1997-11-02,22,Hradec Králové,,CZE,CZE,"6' 0""",183,True,False,False,False,R,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
394,8480184,Gustav Lindstrom,/api/v1/people/8480184,Gustav,Lindstrom,28,1998-10-20,21,Ostervala,,SWE,SWE,"6' 2""",190,True,False,False,True,R,Y,"{'id': 17, 'name': 'Detroit Red Wings', 'link': '/api/v1/teams/17'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
395,8469465,Dan Hamhuis,/api/v1/people/8469465,Dan,Hamhuis,5,1982-12-13,37,Smithers,BC,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
396,8471469,Pekka Rinne,/api/v1/people/8471469,Pekka,Rinne,35,1982-11-03,37,Kempele,,FIN,FIN,"6' 5""",217,True,False,False,False,L,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
397,8473560,Korbinian Holzer,/api/v1/people/8473560,Korbinian,Holzer,22,1988-02-16,32,Munich,,DEU,DEU,"6' 3""",213,True,False,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
398,8474009,Nick Bonino,/api/v1/people/8474009,Nick,Bonino,13,1988-04-20,31,Hartford,CT,USA,USA,"6' 1""",196,True,False,False,False,L,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
399,8474068,Kyle Turris,/api/v1/people/8474068,Kyle,Turris,8,1989-08-14,30,New Westminster,BC,CAN,CAN,"6' 1""",190,True,False,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
400,8474134,Yannick Weber,/api/v1/people/8474134,Yannick,Weber,7,1988-09-23,31,Morges,,CHE,CHE,"5' 11""",200,True,False,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
401,8474600,Roman Josi,/api/v1/people/8474600,Roman,Josi,59,1990-06-01,29,Bern,,CHE,CHE,"6' 1""",201,True,False,True,False,L,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
402,8475168,Matt Duchene,/api/v1/people/8475168,Matt,Duchene,95,1991-01-16,29,Haliburton,ON,CAN,CAN,"5' 11""",195,True,False,False,False,L,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
403,8475176,Ryan Ellis,/api/v1/people/8475176,Ryan,Ellis,4,1991-01-03,29,Hamilton,ON,CAN,CAN,"5' 10""",180,True,True,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
404,8475218,Mattias Ekholm,/api/v1/people/8475218,Mattias,Ekholm,14,1990-05-24,29,Borlange,,SWE,SWE,"6' 4""",215,True,True,False,False,L,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
405,8475225,Craig Smith,/api/v1/people/8475225,Craig,Smith,15,1989-09-05,30,Madison,WI,USA,USA,"6' 1""",208,True,False,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
406,8475714,Calle Jarnkrok,/api/v1/people/8475714,Calle,Jarnkrok,19,1991-09-25,28,Gävle,,SWE,SWE,"5' 11""",186,True,False,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
407,8475766,Austin Watson,/api/v1/people/8475766,Austin,Watson,51,1992-01-13,28,Ann Arbor,MI,USA,USA,"6' 4""",204,True,False,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
408,8475793,Ryan Johansen,/api/v1/people/8475793,Ryan,Johansen,92,1992-07-31,27,Vancouver,BC,CAN,CAN,"6' 3""",218,True,True,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
409,8475797,Jarred Tinordi,/api/v1/people/8475797,Jarred,Tinordi,24,1992-02-20,28,Burnsville,MN,USA,USA,"6' 6""",230,True,False,False,False,L,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
410,8475798,Mikael Granlund,/api/v1/people/8475798,Mikael,Granlund,64,1992-02-26,28,Oulu,,FIN,FIN,"5' 10""",185,True,False,False,False,L,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
411,8476278,Colin Blackwell,/api/v1/people/8476278,Colin,Blackwell,42,1993-03-28,27,Lawrence,MA,USA,USA,"5' 9""",190,True,False,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
412,8476428,Rocco Grimaldi,/api/v1/people/8476428,Rocco,Grimaldi,23,1993-02-08,27,Anaheim,CA,USA,USA,"5' 6""",180,True,False,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
413,8476887,Filip Forsberg,/api/v1/people/8476887,Filip,Forsberg,9,1994-08-13,25,Ostervala,,SWE,SWE,"6' 1""",205,True,True,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
414,8476925,Colton Sissons,/api/v1/people/8476925,Colton,Sissons,10,1993-11-05,26,North Vancouver,BC,CAN,CAN,"6' 1""",200,True,False,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
415,8477424,Juuse Saros,/api/v1/people/8477424,Juuse,Saros,74,1995-04-19,24,Forssa,,FIN,FIN,"5' 11""",180,True,False,False,False,L,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
416,8478042,Viktor Arvidsson,/api/v1/people/8478042,Viktor,Arvidsson,33,1993-04-08,27,Skellefteå,,SWE,SWE,"5' 9""",180,True,False,False,False,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
417,8479371,Dante Fabbro,/api/v1/people/8479371,Dante,Fabbro,57,1998-06-20,21,Coquitlam,BC,CAN,CAN,"6' 0""",189,True,False,False,True,R,Y,"{'id': 18, 'name': 'Nashville Predators', 'link': '/api/v1/teams/18'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
418,8470151,Jay Bouwmeester,/api/v1/people/8470151,Jay,Bouwmeester,19,1983-09-27,36,Edmonton,AB,CAN,CAN,"6' 4""",206,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
419,8475765,Vladimir Tarasenko,/api/v1/people/8475765,Vladimir,Tarasenko,91,1991-12-13,28,Yaroslavl,,RUS,RUS,"6' 0""",225,True,True,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
420,8470257,Alexander Steen,/api/v1/people/8470257,Alexander,Steen,20,1984-03-01,36,Winnipeg,MB,CAN,SWE,"6' 0""",211,True,True,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
421,8471426,Troy Brouwer,/api/v1/people/8471426,Troy,Brouwer,36,1985-08-17,34,Vancouver,BC,CAN,CAN,"6' 3""",213,True,False,False,False,R,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
422,8474102,David Perron,/api/v1/people/8474102,David,Perron,57,1988-05-28,31,Sherbrooke,QC,CAN,CAN,"6' 0""",200,True,False,False,False,R,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
423,8474125,Carl Gunnarsson,/api/v1/people/8474125,Carl,Gunnarsson,4,1986-11-09,33,Orebro,,SWE,SWE,"6' 2""",198,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
424,8474145,Robert Bortuzzo,/api/v1/people/8474145,Robert,Bortuzzo,41,1989-03-18,31,Thunder Bay,ON,CAN,CAN,"6' 4""",216,True,False,False,False,R,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
425,8474565,Alex Pietrangelo,/api/v1/people/8474565,Alex,Pietrangelo,27,1990-01-18,30,King City,ON,CAN,CAN,"6' 3""",210,True,False,True,False,R,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
426,8474596,Jake Allen,/api/v1/people/8474596,Jake,Allen,34,1990-08-07,29,Fredericton,NB,CAN,CAN,"6' 2""",203,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
427,8474618,Marco Scandella,/api/v1/people/8474618,Marco,Scandella,6,1990-02-23,30,Montreal,QC,CAN,CAN,"6' 3""",212,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
428,8475098,Tyler Bozak,/api/v1/people/8475098,Tyler,Bozak,21,1986-03-19,34,Regina,SK,CAN,CAN,"6' 1""",199,True,False,False,False,R,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
429,8475158,Ryan O'Reilly,/api/v1/people/8475158,Ryan,O'Reilly,90,1991-02-07,29,Clinton,ON,CAN,CAN,"6' 1""",216,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
430,8475170,Brayden Schenn,/api/v1/people/8475170,Brayden,Schenn,10,1991-08-22,28,Saskatoon,SK,CAN,CAN,"6' 1""",200,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
431,8475753,Justin Faulk,/api/v1/people/8475753,Justin,Faulk,72,1992-03-20,28,South St. Paul,MN,USA,USA,"6' 0""",217,True,False,False,False,R,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
432,8475768,Jaden Schwartz,/api/v1/people/8475768,Jaden,Schwartz,17,1992-06-25,27,Wilcox,SK,CAN,CAN,"5' 10""",190,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
433,8476412,Jordan Binnington,/api/v1/people/8476412,Jordan,Binnington,50,1993-07-11,26,Richmond Hill,ON,CAN,CAN,"6' 1""",174,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
434,8476892,Colton Parayko,/api/v1/people/8476892,Colton,Parayko,55,1993-05-12,26,St. Albert,AB,CAN,CAN,"6' 6""",230,True,False,False,False,R,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
435,8476897,Oskar Sundqvist,/api/v1/people/8476897,Oskar,Sundqvist,70,1994-03-23,26,Boden,,SWE,SWE,"6' 3""",209,True,False,False,False,R,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
436,8476907,Mackenzie MacEachern,/api/v1/people/8476907,Mackenzie,MacEachern,28,1994-03-09,26,Bloomfield Hills,MI,USA,USA,"6' 2""",190,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
437,8477455,Jacob de la Rose,/api/v1/people/8477455,Jacob,de la Rose,61,1995-05-20,24,Arvika,,SWE,SWE,"6' 3""",215,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
438,8477482,Zach Sanford,/api/v1/people/8477482,Zach,Sanford,12,1994-11-09,25,Salem,MA,USA,USA,"6' 4""",207,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
439,8477964,Ivan Barbashev,/api/v1/people/8477964,Ivan,Barbashev,49,1995-12-14,24,Moscow,,RUS,RUS,"6' 0""",187,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
440,8478104,Sammy Blais,/api/v1/people/8478104,Sammy,Blais,9,1996-06-17,23,Montmagny,QC,CAN,CAN,"6' 2""",205,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
441,8478407,Vince Dunn,/api/v1/people/8478407,Vince,Dunn,29,1996-10-29,23,Mississauga,ON,CAN,CAN,"6' 0""",203,True,False,False,False,L,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
442,8479385,Jordan Kyrou,/api/v1/people/8479385,Jordan,Kyrou,33,1998-05-05,21,Toronto,ON,CAN,CAN,"6' 0""",175,True,False,False,True,R,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
443,8480023,Robert Thomas,/api/v1/people/8480023,Robert,Thomas,18,1999-07-02,20,Aurora,ON,CAN,CAN,"6' 0""",188,True,False,False,False,R,Y,"{'id': 19, 'name': 'St. Louis Blues', 'link': '/api/v1/teams/19'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
444,8479976,Juuso Valimaki,/api/v1/people/8479976,Juuso,Valimaki,8,1998-10-06,21,Tampere,,FIN,FIN,"6' 2""",212,True,False,False,True,L,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
445,8481630,Alexander Yelesin,/api/v1/people/8481630,Alexander,Yelesin,45,1996-02-07,24,Yaroslavl,,RUS,RUS,"6' 0""",195,True,False,False,True,R,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
446,8470966,Mark Giordano,/api/v1/people/8470966,Mark,Giordano,5,1983-10-03,36,Toronto,ON,CAN,CAN,"6' 1""",200,True,False,True,False,L,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
447,8473473,Milan Lucic,/api/v1/people/8473473,Milan,Lucic,17,1988-06-07,31,Vancouver,BC,CAN,CAN,"6' 3""",231,True,False,False,False,L,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
448,8474150,Mikael Backlund,/api/v1/people/8474150,Mikael,Backlund,11,1989-03-17,31,Vasteras,,SWE,SWE,"6' 0""",200,True,False,False,False,L,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
449,8474612,Travis Hamonic,/api/v1/people/8474612,Travis,Hamonic,24,1990-08-16,29,St. Malo,MB,CAN,CAN,"6' 2""",205,True,False,False,False,R,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
450,8474628,Michael Stone,/api/v1/people/8474628,Michael,Stone,26,1990-06-07,29,Winnipeg,MB,CAN,CAN,"6' 3""",210,True,False,False,False,R,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
451,8474673,TJ Brodie,/api/v1/people/8474673,TJ,Brodie,7,1990-06-07,29,Chatham,ON,CAN,CAN,"6' 1""",185,True,False,False,False,L,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
452,8474736,Zac Rinaldo,/api/v1/people/8474736,Zac,Rinaldo,36,1990-06-15,29,Mississauga,ON,CAN,CAN,"5' 10""",192,True,False,False,False,L,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
453,8475660,Cam Talbot,/api/v1/people/8475660,Cam,Talbot,39,1987-07-05,32,Caledonia,ON,CAN,CAN,"6' 4""",196,True,False,False,False,L,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
454,8475762,Derek Forbort,/api/v1/people/8475762,Derek,Forbort,20,1992-03-04,28,Duluth,MN,USA,USA,"6' 4""",219,True,False,False,False,L,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
455,8476346,Johnny Gaudreau,/api/v1/people/8476346,Johnny,Gaudreau,13,1993-08-13,26,Salem,NJ,USA,USA,"5' 9""",165,True,False,False,False,L,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
456,8476356,Tobias Rieder,/api/v1/people/8476356,Tobias,Rieder,16,1993-01-10,27,Landshut,,DEU,DEU,"5' 11""",186,True,False,False,False,L,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
457,8476873,Mark Jankowski,/api/v1/people/8476873,Mark,Jankowski,77,1994-09-13,25,Hamilton,ON,CAN,CAN,"6' 4""",212,True,False,False,False,L,Y,"{'id': 20, 'name': 'Calgary Flames', 'link': '/api/v1/teams/20'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
